Spatial ID,Diabetes Type 2 rate,Diabetes,Mental Health Score,Mental Health Binary,High Education Rate,Rate of Regular alcohol,Rate of Daily Smokers,Food Insecurity score,Food Insecurity binary,Unemployment Rate,Median Age,Recent Immigrant Rate,Work Stress Score,Work Stress binary,Rate of Active population,Visible Minority Rate,Visible Minority Binary,Low-income Rate,Low-income Binary,Ethnic Concentration,Ethnic Concentration quintiles,Residential Instability,Residential Instability quintiles,Average Income,Rented Rate,Active transportation,Total Population,Overweight,Obese,Material Deprivation,Material Deprivation quintiles
5350364.02,5.0697,0,3.937752732,0,32.6023,34.3022,5.8338,1.146921816,1,8.3,43.7,4.5695,2.664970038,0,52.315,68.0688,1,7.9,0,0.940584653,4,-0.497630833,3,112984.8588,16.1357,50.4143,3138,24.9135,13.6136,0.262324834,4
5350184.01,10.9739,1,3.809557229,1,44.6124,57.7305,14.7667,1.148462805,1,9.9,42,5.5207,3.082903165,1,51.8347,35.1132,1,18,0,0.14026075,3,0.703431553,4,107247.5102,52.6055,56.1248,5431,34.2581,19.9505,0.264696278,4
5350011,1.8212,0,4.015529835,0,80.476,77.3592,8.6002,1.086967322,0,4.8,32.4,14.321,3.226119168,1,60.7063,38.9522,1,13.8,0,0.85,4,0.58,4,149569.7499,58.7168,59.6461,28078,38.7475,14.3348,0.26669,4
5350017,7.2719,0,3.842329052,1,58.7414,59.8297,12.7031,1.17680233,1,7.1,40,12.3084,3.116547522,1,52.8181,41.4485,1,10.4,0,0.85,4,0.58,4,113440.2243,58.8502,56.8102,10618,38.7697,20.4539,0.26669,4
5350044,3.975,0,4.031336125,0,61.2497,70.2683,7.9504,1.078233685,0,6.9,33.2,6.737,3.198100734,1,61.3974,30.7245,1,6.7,0,0.85,4,0.58,4,114948.6805,58.9154,60.7473,10311,37.2493,16.0923,0.26669,4
5350062.02,7.434,0,3.894054865,0,76.8318,69.2364,8.4995,1.141567088,1,13.1,29.3,15.0013,3.094493051,1,54.747,63.9953,1,9.2,0,0.85,4,0.58,4,113309.9605,61.8666,56.4519,12004,32.9065,20.7253,0.26669,4
5350210.02,2.2239,0,4.029217494,0,57.8833,70.7076,7.8049,1.068758373,0,5.4,37.2,12.7078,3.071012734,1,56.682,39.6345,1,19.1,0,-0.007962614,3,0.58,3,121553.2981,40.8822,58.1135,14447,43.9425,13.3335,0.26669,4
5350300,1.4362,0,3.978683789,0,72.3143,75.5034,7.9529,1.087189785,0,8.6,35.3,14.3861,3.169184212,1,60.0063,70.0038,1,42.6,1,0.85,4,0.58,5,109496.0355,39.3222,55.4448,15812,37.1159,14.7584,0.26669,4
5350305.04,1.5778,0,3.955997024,0,65.5505,77.149,8.1572,1.092660974,0,7.8,35.7,22.0062,3.165965627,1,60.5114,75.3991,1,13.7,0,0.85,4,0.58,5,93177.4585,48.3742,55.8707,12028,37.5142,15.3811,0.26669,4
5350308.04,3.9788,0,3.999566432,0,66.1565,69.8629,7.9544,1.081956467,0,10.3,38,16.9461,3.126581514,1,54.9989,69.4285,1,10.3,0,0.85,4,0.58,2,91479.3413,42.6588,53.521,13771,35.716,15.4578,0.26669,4
5350318,4.4686,0,3.896708667,0,55.7255,56.5895,9.4662,1.144799726,1,8.2,37.6,13.6705,2.971346718,1,53.5725,69.7086,1,11.3,0,0.85,4,0.58,4,107096.8057,45.7673,56.8183,9643,29.2978,17.1708,0.26669,4
5350377.01,2.7255,0,3.911794772,0,44.9766,61.5695,6.4537,1.106221675,0,10.1,37.4,19.5227,2.996142459,1,55.7867,85.7467,1,21,0,0.85,4,0.58,5,93896.4903,30.5252,54.3875,11457,33.5923,14.41,0.26669,4
5350046,8.7398,0,3.762254557,1,36.935,53.1656,14.2845,1.174522936,1,7.3,38.5,5.91,3.025506351,1,56.5452,32.201,1,7,0,0.057010621,3,0.631887345,4,101171.5952,46.3549,56.3257,3621,33.43,18.9685,0.26725305,4
5350363.02,8.6662,0,3.899885183,0,33.9465,42.6441,9.1555,1.138692556,0,14.6,43.2,3.8256,2.776134057,0,49.9949,62.3669,1,26.6,0,1.145039737,4,-0.425739681,3,107844.1484,28.584,46.2307,3380,28.9007,18.1742,0.270514468,4
5350074,8.817,0,3.784952957,1,43.4715,59.5408,12.1884,1.169029782,1,7.5,37.9,2.83,2.996414264,1,54.1276,47.6535,1,14.8,0,0.359323986,3,0.615760058,4,105510.6957,45.4103,60.3339,4006,27.5892,24.6684,0.279439483,4
5350289,7.1888,0,3.675151333,1,32.0641,42.0655,13.6877,1.186654703,1,11.3,41.7,11.8898,2.833432935,0,44.2029,38.1329,1,9.5,0,0.952564583,4,0.289294328,5,106546.1094,41.658,48.6358,5313,30.6469,17.5689,0.283021831,4
5350375.05,6.9831,0,3.908450869,0,42.9969,40.4131,7.7996,1.142182156,1,9.8,46.1,11.3077,2.595454085,0,54.8368,64.3769,1,11.9,0,1.271502931,4,0.406397231,3,119720.8829,44.8033,60.8226,7992,22.4751,11.0008,0.286074799,4
5350345,3.826,0,3.8942994,0,29.8201,32.9884,6.6762,1.155943916,1,8.7,41.1,5.142,2.669881339,0,44.251,67.7341,1,12.1,0,1.237620346,4,-0.14546092,5,114682.6029,22.8152,49.465,4091,25.7315,16.2378,0.298879185,4
5350247.01,1.969,0,3.891136617,0,39.2517,37.5154,5.221,1.174810612,1,9.7,36.5,9.6563,2.787905881,0,57.2615,90.8331,1,23.1,0,2.040434777,5,0.111806155,3,106298.6467,33.2451,63.9825,9567,23.2904,12.3008,0.315932618,4
5350106,6.2644,0,3.681081946,1,36.8521,43.086,14.0464,1.229263508,1,8,39.6,7.6867,2.7365214,0,47.1591,61.9542,1,18.4,0,0.873658865,4,-0.0284322,3,114167.9811,32.9436,53.1541,4145,28.5615,20.2605,0.321885643,4
5350185.01,12.1524,1,3.670902381,1,45.0432,54.1905,20.3555,1.23796849,1,11.5,40.4,4.8925,3.06300561,1,50.994,29.152,1,6,0,0.598447162,4,1.358600179,5,91466.4065,73.8832,57.359,7087,34.2106,21.5764,0.329947694,4
5350236.01,11.781,1,3.750662782,1,36.2338,44.0872,13.0141,1.192356315,1,8.7,44.7,4.4845,2.923284223,1,43.5312,39.759,1,19.3,0,0.635877856,4,0.50724594,3,104485.7675,29.2135,43.4301,6889,30.3169,21.2884,0.332083586,4
5350154,10.9159,1,3.737670198,1,29.9107,41.8219,14.5177,1.203840982,1,7.5,45.9,3.6401,2.895979308,1,39.641,29.4293,1,18.1,0,0.146592145,3,0.637113428,4,93585.9076,28.919,45.6749,6361,33.3328,23.4926,0.338796954,4
5350221.02,5.7784,0,3.812274743,1,41.8231,58.1466,15.7078,1.205945533,1,9.3,36.6,12.8772,2.982854419,1,52.3237,45.3138,1,10.8,0,1.460381749,5,1.179622709,4,92937.2696,69.4944,55.7464,6007,32.0458,22.1234,0.340173388,4
5350097.01,7.654,0,3.737925645,1,48.9732,54.1463,15.7269,1.228481238,1,11.3,37.5,4.4027,2.948455198,1,58.4099,49.0595,1,20.1,0,0.652548855,4,0.766041164,4,100785.4212,54.5617,62.5444,4519,29.7164,21.3933,0.343301405,4
5350002,11.9783,1,4.133425597,0,61.1722,61.3098,6.3448,1.027330958,0,5.2,58.3,0.3378,2.916816546,1,50.9951,51,1,15.4,0,-1.338999798,1,0.161008519,3,149880.7211,7.8358,45.4883,622,41.2641,15.5695,0.354991922,4
5350367.02,6.927,0,3.863250356,1,33.8834,35.1291,5.5587,1.140097778,1,8.4,43.8,3.7179,2.716657221,0,47.3758,63.2859,1,12.4,0,0.866920077,4,-0.648303942,3,116282.2108,18.1818,48.8713,3658,24.2721,15.8014,0.355593297,4
5350293,6.5327,0,3.924874003,0,29.2315,38.8787,7.8361,1.160518279,1,7.5,38.8,9.5218,2.768672756,0,43.6408,57.9698,1,20.5,0,1.065285941,4,-0.133107464,3,109004.9414,19.8897,45.2117,7083,28.5916,18.3122,0.356797244,4
5350194.04,2.1334,0,3.949152552,0,50.9631,54.0713,7.2462,1.137770245,0,9.1,36.4,15.4259,2.894738873,1,58.9422,71.7653,1,26.7,0,1.550057034,5,1.347988196,5,87047.4689,68.0409,63.5615,7466,26.224,12.329,0.370172478,4
5350378.27,2.8588,0,4.057975914,0,36.3436,41.1207,5.957,1.083773172,0,9.8,36.6,9.4263,2.67982876,0,49.9424,95.9544,1,29.3,0,1.629663669,5,-1.199925014,1,121452.2847,17.1171,51.7385,6402,31.1984,13.4369,0.372073447,4
5350185.02,12.4741,1,3.862251374,1,49.2133,52.8977,13.6271,1.149440337,1,7.8,44.8,6.2462,3.060260307,1,50.0249,31.8798,1,16.2,0,0.233758896,3,1.220075174,5,104361.4666,57.6955,53.2516,5091,33.1524,21.646,0.387974508,4
5350356,7.0618,0,3.910347452,0,33.2184,38.0551,9.2565,1.163752282,1,7,43.6,3.823,2.768769215,0,49.0705,60.6455,1,10.2,0,0.99765908,4,-0.450605796,3,115294.5545,24.6222,49.111,4988,28.2151,16.1594,0.390587873,4
5350365,2.0022,0,3.944102121,0,40.1316,34.586,5.185,1.173253219,1,10.9,38.4,15.3452,2.706942858,0,54.6201,79.261,1,22.1,0,1.966940333,5,-0.18948498,2,106898.4229,26.8709,58.0075,7821,22.4616,10.7697,0.393807642,4
5350317.04,5.9524,0,3.910501225,0,49.7831,47.5309,8.8679,1.172168263,1,9.3,40.1,15.0384,2.852122568,0,49.8266,45.2095,1,12,0,1.614726384,5,0.895394362,3,84395.7337,47.3099,54.0436,7421,28.3963,21.6237,0.400788488,4
5350286,4.4538,0,3.872271686,1,39.1957,59.4862,11.4776,1.15370591,1,8.5,37.5,20.0979,3.000191231,1,54.6698,52.7308,1,7.6,0,1.266389696,4,1.219153413,3,95827.8069,40.6396,55.742,6207,28.5719,16.9974,0.404825259,4
5350169.01,6.7019,0,3.703760789,1,30.1709,45.4618,13.8774,1.228477267,1,11,42.5,11.6045,2.761709685,0,46.4998,59.3504,1,14.3,0,1.015770805,4,0.631649813,4,89975.4521,46.4924,51.8859,3818,30.8306,21.8994,0.40667318,4
5350378.03,3.1995,0,4.012990812,0,31.3427,32.9112,5.6222,1.17273816,1,10.3,39.3,10.3701,2.575557972,0,53.6403,87.561,1,31.7,1,1.826758675,5,-0.093025846,2,98006.5037,23.4586,56.3065,8192,24.7994,15.4797,0.413026542,4
5350378.26,3.8857,0,4.099218564,0,30.4759,46.1864,6.2507,1.029427606,0,10,37.4,5.3152,2.739432272,0,44.9011,97.293,1,21.2,0,1.839928781,5,-1.450030324,1,136365.633,7.3211,46.2642,5061,36.5659,14.4541,0.418102147,4
5350007.01,12.575,1,3.673415679,1,41.9382,51.6149,16.7223,1.249255226,1,7.6,38.3,7.2153,2.885012975,0,50.9695,52.5731,1,25.7,0,0.658283796,4,2.136431233,5,80266.9318,88.6264,59.3368,3420,30.3658,26.3867,0.419264323,4
5350368.02,9.052,0,3.791439356,1,39.0344,39.6555,7.5127,1.135442317,0,9.4,51.2,4.1159,2.763236687,0,47.8655,60.571,1,17.3,0,1.020499924,4,0.09033352,5,97387.1164,29.4284,48.8569,4413,27.5505,15.9206,0.430314069,4
5350217,11.2361,1,3.690585332,1,38.7933,44.3725,17.2518,1.219790044,1,13.7,40.5,6.9783,3.179501953,1,52.316,25.1176,1,7,0,0.525528231,4,1.680354067,2,78468.0308,86.2759,57.0039,5952,35.6724,23.1318,0.436541755,4
5350246,10.6997,0,3.79897897,1,28.3275,41.908,10.4131,1.146109337,1,10.3,43.8,2.8459,2.845367177,0,45.1156,46.9349,1,18.1,0,0.311492053,3,-0.10534838,4,102913.0346,29.5019,44.5765,3703,28.0203,21.1768,0.438115769,4
5350354,4.1741,0,3.89477684,0,34.3259,34.1621,8.4863,1.182516484,1,7.3,41.7,5.341,2.698628155,0,49.0309,70.0036,1,31.6,1,1.314246135,5,-0.211391226,4,113219.1444,23.7054,52.0095,5604,24.0247,14.6132,0.440428103,4
5350037,9.4366,0,3.801486531,1,62.7368,57.0217,13.7929,1.20102694,1,11.4,32,10.576,2.849992531,0,49.6893,59.3258,1,12,0,1.393397992,5,2.457002071,5,85262.7557,72.9282,58.7597,5399,28.6768,23.1063,0.441276286,4
5350073,7.9414,0,3.867127392,1,40.8627,64.2707,13.3521,1.129588624,0,7.9,39.4,2.316,2.961306349,1,56.0903,52.5593,1,11.6,0,0.187175248,3,0.478452318,4,113036.5473,34.1748,61.1771,2696,30.1918,24.8688,0.441639857,4
5350096.01,8.9325,0,3.835250641,1,44.6661,55.0639,12.5528,1.147170301,1,8.3,40.1,4.8959,3.093479907,1,60.8809,31.4012,1,13.4,0,-0.012429548,3,0.478387803,4,108616.4576,47.4892,60.7989,1777,33.1778,18.4923,0.442284375,4
5350061,12.542,1,3.657532562,1,62.3106,51.5241,19.2673,1.264424042,1,7.8,34.7,9.6927,2.697455992,0,48.1408,38.1625,1,28.2,0,2.005190656,5,3.028945131,5,65355.5491,98.3673,60.4043,1132,30.08,23.3998,0.447269629,4
5350193,3.9577,0,3.971800211,0,47.1207,44.8594,4.1573,1.082975254,0,12.8,36,9.1365,2.924497118,1,58.2585,39.9261,1,22.5,0,1.384967427,5,-0.242688664,3,169831.346,38.0508,62.2927,3787,23.7339,11.6055,0.458333773,4
5350302.02,4.8945,0,3.857646019,1,43.5451,40.8225,7.0073,1.15464664,1,11.6,42.3,6.6331,2.699184258,0,49.5924,71.3298,1,30.7,1,1.795372072,5,0.202272972,3,107483.5984,36.1896,55.6182,6362,27.1199,13.9304,0.465946753,4
5350097.03,12.6392,1,3.493161207,1,28.0922,46.0606,22.606,1.301192993,1,13,42.3,12.6485,2.759035347,0,48.5469,52.7855,1,10.2,0,0.931499746,4,2.506887967,5,51527.7978,80.4162,59.4433,1436,29.136,23.985,0.473816348,4
5350237.03,13.9501,1,3.842382312,1,32.2989,39.4484,13.1625,1.159102101,1,10.7,48.3,7.0164,2.793537079,0,40.3371,42.6087,1,5.1,0,0.560363617,4,1.064594351,2,98863.336,73.3069,47.7688,6210,30.5214,22.1149,0.475094239,4
5350378.25,3.363,0,4.100071761,0,30.8736,45.9857,6.167,1.047765263,0,6.8,36.6,10.428,2.718412802,0,47.0948,98.2236,1,53.2,1,1.973638637,5,-1.558415273,3,135956.7835,8.5575,50.7858,8838,35.459,13.8337,0.479287954,4
5350376.04,5.7274,0,3.937192367,0,46.5035,40.9447,6.0621,1.1081563,0,11.8,49.6,11.9762,2.633856292,0,52.4885,82.4214,1,30.7,1,1.874695893,5,0.087877852,3,103795.4369,29.2191,56.1528,6013,26.0201,12.4006,0.47967099,4
5350362.04,8.2556,0,3.896099858,0,26.8559,33.8659,9.4381,1.18690965,1,8,45.7,7.8312,2.738162097,0,44.7899,76.3476,1,26.4,0,1.314067613,5,0.013747117,1,103716.8135,25.4881,44.2654,5454,27.1556,20.7376,0.480630886,4
5350374.02,5.7877,0,3.910041825,0,33.4675,35.7691,4.2986,1.127579282,0,10.3,46.9,4.9544,2.634029679,0,49.2853,72.8727,1,19.7,0,1.154555974,4,-0.523283726,3,107262.5128,12.2677,47.9745,3314,27.3702,13.6611,0.48327322,4
5350378.23,6.3988,0,3.822808687,1,41.2996,39.4513,3.7582,1.089406926,0,8.5,48.4,8.3219,2.726395789,0,51.4372,89.7969,1,15.8,0,1.818565177,5,-0.38243358,1,117915.1901,13.2364,50.5139,4381,27.9141,10.3697,0.488717755,4
5350262.01,10.2971,0,3.682164917,1,34.6939,39.5194,16.2341,1.230784685,1,9.4,40.3,8.7552,2.905552853,1,43.3783,58.5456,1,8.9,0,1.621640303,5,1.383225846,4,83911.8354,66.9634,53.2406,6202,29.234,21.2102,0.489715219,4
5350209,10.7003,1,3.659135872,1,28.3257,42.7479,14.845,1.218326674,1,8.3,43.9,8.6212,2.888578633,0,47.9018,31.006,1,31.8,1,0.317539263,3,1.045187296,5,97383.0477,59.6575,50.7882,3151,31.3282,22.1775,0.490219513,4
5350362.01,5.7361,0,3.862859917,1,33.0154,43.0186,8.6856,1.134779522,0,10.7,41.6,7.0943,2.785602448,0,48.1995,79.5792,1,13.6,0,1.257950703,4,-0.332116154,1,121225.6409,34.6865,46.7298,6797,27.9258,18.8702,0.492225244,4
5350181.02,12.2364,1,3.761366854,1,39.3339,50.8224,13.3156,1.190615175,1,8.1,42.1,2.5829,2.9992313,1,50.3917,34.2384,1,16.8,0,0.175254801,3,0.578747565,4,103170.3466,44.6286,53.0507,3683,32.952,21.8448,0.492665212,4
5350342,7.1467,0,3.975285485,0,39.8394,42.1632,9.6177,1.135920978,0,8.9,37.9,12.2786,2.6444264,0,43.6645,75.1299,1,15.7,0,1.554379775,5,-0.228556,4,102381.904,35.1747,50.2705,8661,32.6948,17.3105,0.503579441,4
5350111,11.2688,1,3.736642118,1,22.5559,37.9588,13.7047,1.221430683,1,10.3,41,2.8594,2.763578396,0,41.1618,25.3864,1,3.6,0,-0.106818624,2,-0.232439391,3,107182.8842,25.9501,42.3884,2588,27.7564,24.0438,0.506105383,4
5350324.01,8.0955,0,3.87486348,1,55.0825,45.5087,6.1279,1.100737483,0,8.8,42,6.0412,2.763318486,0,52.2362,77.9228,1,24.5,0,1.546693076,5,-0.070028032,4,113948.5814,28.0928,53.0673,3601,27.8985,11.7016,0.525819807,4
5350005,8.4192,0,3.787305499,1,46.4921,58.7718,15.1117,1.194070517,1,8.5,36,9.3404,3.030778951,1,53.7027,48.1815,1,11.6,0,0.655761643,4,2.267340663,5,83009.5819,71.3352,59.2838,7451,32.2253,22.2522,0.527990699,4
5350030,4.1537,0,3.949027703,0,57.2683,64.8603,9.6312,1.12492338,0,9.5,33.5,15.0405,3.077209047,1,56.8665,61.6381,1,10.6,0,1.473224678,5,1.850930799,5,92414.4322,56.0318,59.9957,6410,33.6123,16.811,0.530238725,4
5350370.02,3.7207,0,3.975119144,0,35.3856,32.6128,6.3754,1.17724136,1,7.7,40.4,7.932,2.492409059,0,52.3239,77.391,1,43.4,1,1.699810146,5,0.015852721,4,95420.9298,27.2343,57.1875,5918,23.366,11.8223,0.530834503,4
5350350,10.146,0,3.709781983,1,31.5367,40.0867,11.5907,1.185792073,1,10.2,44.3,3.8106,2.825450883,0,46.3503,53.5067,1,23,0,0.730262278,4,0.076573961,4,101127.7735,33.6795,47.1697,5575,27.8142,19.7728,0.535693731,4
5350270.01,7.6241,0,3.812950901,1,43.9338,47.8419,10.7741,1.18043068,1,8.9,39.3,10.4688,2.870652641,0,50.1867,50.4573,1,15,0,1.170857735,4,0.608886053,2,104169.1881,60.5442,55.7692,5686,30.811,24.0449,0.536652013,4
5350248.03,0.4809,0,3.95655471,0,31.5003,33.7398,5.4647,1.172727814,1,10.4,39.1,13.5126,2.560910049,0,57.7771,91.3131,1,45.7,1,1.933084259,5,-0.526781372,3,100235.9035,21.7136,68.3405,2993,19.4299,10.2814,0.544782071,4
5350306.01,7.634,0,3.963910304,0,59.6547,47.5798,5.5346,1.066862066,0,6.1,40.2,12.9463,2.809416729,0,47.5392,76.9334,1,22.7,0,1.583403261,5,-0.224359814,4,149670.8243,17.503,51.4628,5237,28.6003,12.617,0.545976657,4
5350340,6.2039,0,3.934627513,0,39.4933,44.8555,7.4453,1.134025665,0,10.2,38.5,6.567,2.840054332,0,52.395,65.5378,1,13.4,0,1.775990629,5,0.264000053,4,97433.1408,52.0412,53.9014,7028,26.8842,15.3464,0.561942679,4
5350304.04,3.1947,0,3.831346296,1,51.5528,46.386,10.1732,1.225874318,1,10.9,37.1,10.2194,2.854552155,0,54.3851,73.4021,1,24.6,0,2.069581305,5,1.253997469,2,87688.4635,87.2664,61.1507,3880,23.3415,16.2728,0.573592264,4
5350019,10.0167,0,3.755194502,1,40.9441,60.1838,14.0066,1.177729622,1,7,41.5,3.4851,3.055355877,1,55.7457,43.161,1,14.5,0,0.055071676,3,0.868417504,4,111643.6265,52.1368,60.2991,3385,29.8588,22.5498,0.582081541,4
5350352,4.6371,0,3.887412777,1,31.538,29.5753,9.0142,1.225173489,1,11.3,42.8,8.6185,2.584538401,0,50.4046,75.0259,1,26.2,0,1.392350751,5,0.194233684,4,90710.4139,35.4095,57.4478,5782,22.9895,15.4071,0.597430805,4
5350375.04,5.8425,0,3.921034731,0,38.658,38.411,4.9786,1.126153816,0,9.6,41.6,13.4768,2.56970235,0,56.5722,83.2893,1,13,0,1.661245236,5,-0.241381001,4,114662.2027,20.8333,57.8244,6050,25.5566,9.8479,0.60221606,4
5350270.02,12.3331,1,3.685580264,1,44.082,41.6921,15.7715,1.269096277,1,9.3,40,4.3243,2.990939327,1,47.2531,43.6249,1,13.2,0,1.053153626,4,0.306482103,4,126007.6626,73.9365,51.2063,4447,30.5587,27.1711,0.610487483,4
5350320.01,7.7334,0,3.914586778,0,46.2987,44.8804,10.3642,1.174986081,1,8.8,44.5,16.9692,2.912740297,1,47.4239,38.9423,1,6.9,0,1.801549573,5,1.177551872,4,79844.0665,70.0134,51.3114,5824,28.7899,21.3693,0.611760639,4
5350324.02,9.6702,0,3.869041756,1,57.4557,43.4721,8.6985,1.126071492,0,8.7,43.8,10.0905,2.746724128,0,50.4798,79.0722,1,10.2,0,1.252238502,4,-0.060491254,3,117446.5312,22.5473,54.3133,6747,29.1548,13.8193,0.61809548,4
5350249.01,4.0541,0,3.880515527,1,25.8586,31.6879,4.8714,1.154006662,1,13.8,42.5,5.057,2.726860715,0,46.4051,86.0933,1,27,0,1.400298637,5,-0.94698466,3,109859.2348,14.7422,48.265,4825,21.5681,12.0825,0.627094883,4
5350249.04,1.406,0,3.921549851,0,32.6552,32.6824,5.0242,1.178054186,1,6.5,36.4,6.4628,2.715951339,0,54.0331,83.7565,1,13.7,0,1.474129258,5,-0.595211361,2,96143.1021,31.4549,64.248,3466,17.1022,9.6368,0.629213416,4
5350287.02,7.7354,0,3.879397073,1,45.6461,41.0298,12.665,1.205397784,1,10,39.5,12.935,2.797784395,0,44.0379,51.9911,1,19.9,0,1.622563904,5,0.703941923,5,94050.1543,66.1633,53.1408,7207,29.1837,19.3389,0.640443782,4
5350115,8.5568,0,3.796486622,1,43.4417,51.3805,12.3128,1.182042531,1,7,41.8,3.3539,2.980221688,1,55.2254,39.9254,1,15.8,0,0.165950275,3,0.68674766,4,112180.9484,47.7231,58.7491,4556,33.5431,17.8464,0.64087797,4
5350377.02,6.2182,0,3.916337901,0,40.4232,40.9705,3.8127,1.082018922,0,12.8,47.6,10.9575,2.674510153,0,54.8103,82.2829,1,11.5,0,1.292907307,5,-0.611801802,4,116650.7716,12.0836,51.9376,4871,25.7832,9.7509,0.642099326,4
5350303,1.8352,0,3.90523054,0,48.3113,39.4064,5.4971,1.195455044,1,12.9,37.8,20.0866,2.758142922,0,55.9131,81.269,1,14.9,0,2.409398474,5,1.143852038,3,85194.6497,72.6451,66.4994,6241,21.9165,16.4193,0.642509823,4
5350260.06,2.6761,0,3.96312929,0,45.863,43.4964,8.0009,1.191283532,1,8.3,34.8,16.7947,2.691457879,0,52.5263,88.6073,1,23.4,0,2.454179959,5,1.158631754,4,86980.6851,69.1244,63.7842,3906,24.8438,11.3224,0.648046763,5
5350364.01,7.1722,0,3.829083014,1,31.9009,37.9358,8.4345,1.190201792,1,10.5,42.6,4.9337,2.717210066,0,49.6654,69.5722,1,13.9,0,1.396984526,5,-0.275457388,5,99401.1447,33.8606,50.4089,6218,26.0681,14.6245,0.651962224,5
5350285,10.0439,0,3.702956178,1,27.4898,41.4358,13.4897,1.185337453,1,11.6,43.9,9.7755,2.714996117,0,40.0353,40.6719,1,9.2,0,0.501458163,4,0.055197991,4,111573.1309,35.1574,44.2578,3661,30.3176,18.3967,0.652597787,5
5350376.08,5.1947,0,3.839375361,1,37.8355,35.3443,3.8696,1.133562886,0,10.6,46.7,10.5374,2.626305929,0,53.6093,86.4735,1,30.8,1,1.703939109,5,-0.041493476,5,95163.1202,11.3298,53.9413,6661,28.3228,13.3127,0.653860481,5
5350159.02,7.7201,0,3.705644463,1,19.4984,39.6609,14.4422,1.219944524,1,7.5,40.3,5.3641,2.777228056,0,41.0407,35.5293,1,13.4,0,0.447369123,3,-0.033088304,3,98071.9605,29.2808,46.1732,4903,29.5462,20.482,0.658947184,5
5350291.03,10.5461,0,3.614360647,1,19.6733,39.9805,15.9777,1.235231261,1,8.3,42.3,7.5425,2.824121592,0,42.5291,45.8351,1,17.8,0,1.354106254,5,0.8999738,4,91025.8117,55.0802,48.4455,2413,30.4868,20.1744,0.661956686,5
5350200.02,16.3639,1,3.772124106,1,39.1813,39.602,12.523,1.237094588,1,5.6,41.5,2.9499,3.257207379,1,42.3321,27.6303,1,9.7,0,0.607080381,4,2.505972426,5,70505.6681,86.7669,52.5876,1017,36.7711,24.3196,0.662409593,5
5350248.04,1.6592,0,3.892351109,0,30.9558,38.7038,9.8552,1.196384297,1,10.5,36,10.148,2.556772645,0,58.4319,89.3364,1,26,0,2.066995114,5,0.174844199,2,94407.0143,45.6865,73.4467,5289,16.1433,11.0962,0.678664567,5
5350222.02,7.7507,0,3.83075053,1,45.0136,45.4493,13.0056,1.166205183,1,8.4,40,8.4668,2.861617737,0,51.8718,42.6576,1,7,0,1.012074939,4,0.240834872,4,128999.7739,50.9521,54.1206,5727,26.1871,14.7069,0.682585103,5
5350373,7.6048,0,3.755461587,1,37.6422,41.3358,13.1765,1.207038392,1,10.9,39.9,5.5232,2.733119863,0,48.3022,63.3687,1,15.2,0,1.089311466,4,0.272242846,2,94405.4849,54.5062,55.1216,4993,25.8806,19.7019,0.687125214,5
5350161,8.3143,0,3.679966796,1,23.8708,40.8024,15.6966,1.231125248,1,8.4,40.2,7.6406,2.758664045,0,42.1812,40.1783,1,12.6,0,0.376036025,3,0.035264733,3,99193.037,36.1869,48.9192,7290,29.478,22.7611,0.689484437,5
5350311.06,3.0101,0,3.8742926,1,52.1524,52.961,11.7436,1.19913258,1,13,31.8,9.9676,2.738228351,0,55.0726,76.9397,1,20.1,0,1.935515061,5,1.718554527,5,85168.4065,46.3725,68.7243,6496,24.2024,13.9938,0.702039037,5
5350260.01,3.2163,0,3.951662669,0,41.9942,40.2425,4.4733,1.19377338,1,11.4,40.1,6.3924,2.753185876,0,52.8928,86.3326,1,17.2,0,1.989448943,5,0.493063079,4,85252.3716,21.5734,61.5761,7024,21.4778,14.6896,0.704404882,5
5350317.02,7.8353,0,3.796464056,1,49.1916,45.5996,13.6287,1.179515918,1,11.4,45.7,10.2452,2.992951774,1,46.3391,35.8158,1,12.6,0,1.667169332,5,1.498514797,3,71723.6791,72.431,52.0159,7600,32.3627,21.8938,0.70902639,5
5350107,7.5991,0,3.739616048,1,24.2571,40.7652,13.7697,1.213979603,1,7.9,38.9,8.0557,2.771491834,0,44.1065,37.3171,1,13.1,0,0.28981516,3,-0.235058977,3,107670.2877,31.4166,50.455,5673,29.9555,23.1786,0.727033037,5
5350170,8.0114,0,3.622980578,1,19.0363,42.3767,16.2177,1.226187297,1,8,42.1,6.6081,2.73866518,0,41.2448,41.391,1,19.1,0,0.420225102,3,0.0567439,3,99292.8561,25.9494,46.5094,3537,29.7534,20.8617,0.733339313,5
5350378.07,5.0652,0,3.94434858,0,35.547,34.8098,5.7647,1.173233176,1,10,43.5,10.3076,2.566342259,0,50.5487,88.9592,1,27.5,0,1.603889336,5,-0.09458501,2,92484.483,28.0811,54.0602,7744,24.6644,12.6187,0.734153639,5
5350248.05,2.812,0,3.875949668,1,29.5979,35.6558,9.2351,1.212816024,1,11.4,39,5.7189,2.59072098,0,53.4882,81.7476,1,27.6,0,1.52348109,5,-0.253023087,4,98963.7551,31.2083,68.3993,4509,17.3517,11.2586,0.737899505,5
5350309,3.7103,0,3.845350075,1,44.0869,44.0028,13.4107,1.293459504,1,9.9,40,11.4982,2.883634458,0,52.0048,60.3215,1,19.4,0,2.390305114,5,1.268324399,4,94211.6443,86.0446,58.4744,6656,25.461,26.9533,0.742850045,5
